E1 05 06 58 03 08 04 01 FF 56 E2
E1 05 06 59 03 08 04 01 FF 57 E2
E1 05 06 5A 03 08 04 01 FF 54 E2
E1 05 06 5B 03 08 04 01 FF 55 E2
E1 05 06 5C 03 06 04 01 FF 5C E2
E1 05 06 5D 03 07 02 00 FF 5B E2
E1 05 06 5E 03 07 03 00 FF 59 E2
E1 05 06 5F 03 08 07 04 FF 57 E2
E1 05 06 60 03 09 08 03 FF 61 E2
E1 05 06 61 03 09 08 03 FF 60 E2
E1 05 06 62 03 08 08 06 FF 67 E2
E1 05 06 63 03 05 02 01 FF 66 E2
E1 05 06 64 03 08 05 04 FF 6E E2
E1 05 06 65 03 06 04 01 FF 65 E2
E1 05 06 66 03 06 04 01 FF 66 E2
E1 05 06 67 03 05 02 01 FF 62 E2
E1 05 06 68 03 04 02 01 FF 6C E2
E1 05 06 69 03 06 03 05 FF 6A E2
E1 05 06 6A 03 02 01 01 FF 6B E2
E1 05 06 6B 03 03 01 01 FF 6B E2
E1 05 06 6C 03 07 04 03 FF 6F E2
E1 05 06 6D 03 02 01 00 FF 6D E2
E1 05 06 6E 03 06 04 02 FF 6D E2
E1 05 06 6F 03 06 04 02 FF 6C E2
E1 05 06 70 03 05 03 01 FF 74 E2
E1 05 06 71 03 02 01 01 FF 70 E2
E1 05 06 72 03 05 03 01 FF 76 E2
E1 05 06 73 03 08 04 01 FF 7D E2
E1 05 06 74 03 04 02 01 FF 70 E2
E1 05 06 75 03 08 04 01 FF 7B E2
E1 05 06 76 03 04 01 00 FF 70 E2
E1 05 06 77 03 07 02 00 FF 71 E2
E1 05 06 78 03 08 04 01 FF 76 E2
E1 05 06 79 03 04 03 01 FF 7C E2
E1 05 06 7A 03 05 02 01 FF 7F E2
E1 05 06 7B 03 03 02 01 FF 78 E2
E1 05 06 7C 03 07 04 03 FF 7F E2
E1 05 06 7D 03 03 01 00 FF 7C E2
E1 05 06 7E 03 05 03 01 FF 7A E2
E1 05 06 7F 03 08 06 06 FF 74 E2
E1 05 06 80 03 07 05 04 FF 85 E2
E1 05 06 81 03 07 06 08 FF 8B E2
E1 05 06 82 03 02 01 02 FF 80 E2
E1 05 06 83 03 08 04 01 FF 8D E2
E1 05 06 84 03 08 04 01 FF 8A E2
E1 05 06 85 03 03 03 03 FF 85 E2
E1 05 06 86 03 02 03 04 FF 80 E2
E1 05 06 87 03 01 00 00 FF 85 E2
E1 05 06 88 03 01 00 01 FF 8B E2
E1 05 06 89 03 01 00 01 FF 8A E2
E1 05 06 8A 03 04 01 00 FF 8C E2
E1 05 06 8B 03 03 00 00 FF 8B E2
E1 05 06 8C 03 07 03 04 FF 8F E2
E1 05 06 8D 03 08 04 01 FF 83 E2
E1 05 06 8E 03 03 03 03 FF 8E E2
E1 05 06 8F 03 04 04 03 FF 8F E2
E1 05 06 90 03 04 07 04 FF 94 E2
E1 05 06 91 03 08 04 01 FF 9F E2
E1 05 06 92 03 06 06 03 FF 92 E2
E1 05 06 93 03 07 07 03 FF 93 E2
E1 05 06 94 03 08 04 01 FF 9A E2
E1 05 06 95 03 06 06 01 FF 97 E2
E1 05 06 96 03 08 04 01 FF 98 E2
E1 05 06 97 03 02 03 03 FF 96 E2
E1 05 06 98 03 03 04 02 FF 9E E2
E1 05 06 99 03 05 04 01 FF 9A E2
E1 05 06 9A 03 04 04 02 FF 9B E2
E1 05 06 9B 03 05 04 01 FF 98 E2
E1 05 06 9C 03 07 04 02 FF 9E E2
E1 05 06 9D 03 04 01 01 FF 9A E2
E1 05 06 9E 03 04 03 01 FF 9B E2
E1 05 06 9F 03 06 02 02 FF 9A E2
E1 05 06 A0 03 07 06 02 FF A0 E2
E1 05 06 A1 03 06 02 03 FF A5 E2
E1 05 06 A2 03 06 03 01 FF A5 E2
E1 05 06 A3 03 00 01 02 FF A3 E2
E1 05 06 A4 03 08 04 01 FF AA E2
E1 05 06 A5 03 02 01 03 FF A6 E2
E1 05 06 A6 03 06 03 01 FF A1 E2
E1 05 06 A7 03 05 03 01 FF A3 E2
E1 05 06 A8 03 08 05 03 FF A5 E2
E1 05 06 A9 03 09 07 05 FF A1 E2
E1 05 06 AA 03 07 04 03 FF A9 E2
E1 05 06 AB 03 09 06 04 FF A3 E2
E1 05 06 AC 03 06 03 04 FF AE E2
E1 05 06 AD 03 08 04 01 FF A3 E2
E1 05 06 AE 03 05 01 01 FF A8 E2
E1 05 06 AF 03 05 02 02 FF A9 E2
E1 05 06 B0 03 09 08 06 FF B4 E2
E1 05 06 B1 03 08 04 01 FF BF E2
E1 05 06 B2 03 06 03 07 FF B3 E2
E1 05 06 B3 03 08 04 01 FF BD E2
E1 05 06 B4 03 01 01 01 FF B6 E2
E1 05 06 B5 03 01 01 01 FF B7 E2
E1 05 06 B6 03 08 04 01 FF B8 E2
E1 05 06 B7 03 08 04 01 FF B9 E2
E1 05 06 B8 03 08 04 01 FF B6 E2
E1 05 06 B9 03 08 04 01 FF B7 E2
E1 05 06 BA 03 08 04 01 FF B4 E2
E1 05 06 BB 03 08 04 01 FF B5 E2
E1 05 06 BC 03 08 04 01 FF B2 E2
